EA_ID,Rtn_Type,Mon_Point,Mon_Date,Parameter,Value,Unit
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,4-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,4’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,5,5’,6-Hexachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,5,5’-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,5,6-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,5’,6-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,5-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,5’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’,6-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,3’-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,4’,5,5’-Hexachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4,4’,5,6-Hexachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,4’,5’6-Hexachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4,4’,5-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,4’,5-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4,4’,6-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,4’,6-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4,4’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’4,4’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,5,5’-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4’,5,5’-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4,5,6,7-Hexahydro-3,6-Dicylohexyl-10,11-Diphe",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4’,5,6-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,5’,6-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4’,5’,6-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4’,5-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,5-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,5’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4’,5-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4’,5’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4,6,7,8-Hexachlorodibenzofuran",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4’,6-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4,6-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4,6-Tetrachlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4,7,8-Pentachlorodibenzofuran",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4’-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,4’-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4-Trichlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,4-Trimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,5,5’-tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3',5,5’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,5’,6-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,5,6-Tetrachlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,5-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,5’-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,5-Trimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,6-TBA",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’,6-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,6-Trimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3,7,8-Tetrachlorodibenzofuran",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3’-Dichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3-Dichlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,3-Dimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,4’,5-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,4’,6-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,5-T",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4’,5-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,5-Trichlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,6-Tribromophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4’,6-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,6-Trichlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,6-Trimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,6-Trimethyl phenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,6-Trinitrophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,6-trinitrophenyl-N-methylnitramine",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,6-Trinitrotoluene",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4-D",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4-DB",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4-D (ester)",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4’-Dichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4-Dichlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4-Dimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4-Dinitrophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4-Dinitrotoluene",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,4-D Methyl Ester",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,5-Dichlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,5-Dimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,6-Dichlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,6-Dimethylheptan-4-one",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,6-Dimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,6-Dinitrotoluene",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2,6-Di-tert-butyl-p-cresol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Acetylaminofluorene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Aminoethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Butene, 1-bromo, 3-methyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Butoxyethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Butoxyethanol acetate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Chloroacetophenone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Chloroaniline,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Chloroethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Chloronaphthalene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Chlorophenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Chlorotoluene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Cyclopentene, 1,4-bis(methoxyethoxymethoxy)",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Dimethylaminoethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-(Dimethylamino)ethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Ethoxyethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Ethoxyethyl acetate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Ethylhexanoic acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Ethylhexanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Ethylhexylacrylate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Ethylhexyl chloroformate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Ethylhexyl mercaptoacetate (SVOCSW),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Ethylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Fluorobiphenyl,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Fluorophenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Formylhistamine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Furaldehyde (Furfural),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Heptanone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Hexen,3,5,5-trimethyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Hexene,3,5,5-trimethyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Hydroxypropyl acrylate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Isopropylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Mercaptobenothiazole,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Mercaptobenzothiazole,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methoxy-1-methylethyl acetate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Methoxy-4-phenyl-5,8-quinolinedione",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methoxyethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methoxyethyl acetate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,(2-Methoxymethylethoxy)propanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methyl-1-butanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Methyl-2,4-pentanediol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methylcyclohexanone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methylcyclopentanone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methylnaphthalene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methyl Naphthalene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methylpropan-1-ol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methylpropan-2-ol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methylpropane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Methylpyridine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Naphthylamine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Napthol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Nitroaniline,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Nitrophenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Nitropropane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Octanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Oxazolidone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Pentacosanone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Pentanone, 4-hydroxy-4-methyl-",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Phenoxyethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Propanol, 1-(2methoxy-1-methylethoxy)-",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Propanol, 1-chloro-phosphate",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Propanol, 1-chloro-, phosphate",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Propenylamine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Propenyloxy methyl oxirane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"2-Propyn-1-ol, 3-(4-methylphenyl)-",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Pyridylamine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-sec-Butylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,2-Tert-Butylcyclohexanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’,4,4’,5,5’-Hexachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’,4,4’,5-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’,4,4’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’,4,5,5’-Pentachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’,4,5-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’,4,5’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3,4’-trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3',4’-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’5,5’-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’,5-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3-Dichlorobenzidine",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3'-Dichlorobenzidine",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3’Dichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3-Dimethylbenzidine",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,3-Dimethylheptanoic acid",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4,4’,5-Tetrachlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4,4’-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4,5-Tribromo-2-(5-Bromo-2-Methoxyphenyl)Pyrrole",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4,5-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4’,5-Trichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4,5-Trimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4’-Dichlorobiphenyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4-Dichlorophenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4-Dihydro-4,4-dimethyl-2H-1,2-benzisothiazine",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4-Dihydrobenzo[c]pyran-1 [2H]-ol [SVOCSW]",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,4-Dimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3+4-Methylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,5-Dimethylphenol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,5-di-tert-butyl-4-hydroxyphenyl propionic acid",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,5-di-tert-Buyl-4-hydroxyphenylpropionic acid [S]",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3,6,6-Trimethylnorpinan-2-one[SVOCSW]",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Aminopropyldimethylamine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3 and 4-Chlorophenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3- and 4-Chlorophenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3 and 4-Methylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3- and 4-Methylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"3-Benzoyl-2-Methylnaphtho(2,3-B)Furan-4-9-Dione",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Buten-1-ol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Chloroaniline,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Chlorophenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Chloropropylene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Heptanone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Hexanone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Isopropylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3_Methyl-3H-benzothiazol-2-one,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Methyl-3H-benzothiazol-2-one,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Methyl-6-hydroxybenzo[c]-dihydrofuran[SVOCSW],100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Methylbutan-1-ol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Methylcholanthrene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Methylphenol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Methylpyridine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-Nitroaniline,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,3-(p-Methoxyphenyl)-6-nitro-(2-1)-benzisoxazole,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"4,4'-Bi-o-toluidine",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"4,4'-Diaminodiphenylmethane",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"4,4’-Dichlorobiphenyl",100,ug
